date,Owners
2023-07-14,2143000
2023-07-15,2146000
2023-07-16,2146000
2023-07-17,2158000
2023-07-18,2164000
2023-07-19,2170000
2023-07-20,2170000
2023-07-21,2174000
2023-07-22,2173000
2023-07-23,2176000
2023-07-24,2176000
2023-07-25,2176000
2023-07-26,2180000
2023-07-27,2180000
